trial,epoch_trial,reaction_times,accuracy,p_optimal,reward_code,subj_id,lambda_val
141,5.0,0.301,False,0.85,7,789,20.0
142,6.0,0.28500000000000003,False,0.85,7,789,20.0
143,7.0,0.301,False,0.85,7,789,20.0
144,8.0,0.291,False,0.85,7,789,20.0
145,9.0,0.483,False,0.85,7,789,20.0
146,10.0,0.345,True,0.85,7,789,20.0
147,11.0,0.288,True,0.85,7,789,20.0
148,12.0,0.263,True,0.85,7,789,20.0
149,13.0,0.25,True,0.85,7,789,20.0
150,14.0,0.293,True,0.85,7,789,20.0
151,15.0,0.266,True,0.85,7,789,20.0
152,16.0,0.25,True,0.85,7,789,20.0
153,17.0,0.298,True,0.85,7,789,20.0
154,18.0,0.307,True,0.85,7,789,20.0
155,19.0,0.262,True,0.85,7,789,20.0
156,20.0,0.289,True,0.85,7,789,20.0
157,21.0,0.279,True,0.85,7,789,20.0
158,22.0,0.25,True,0.85,7,789,20.0
159,23.0,0.25,True,0.85,7,789,20.0
160,24.0,0.25,True,0.85,7,789,20.0
161,0.0,0.317,False,0.85,7,789,20.0
162,1.0,0.267,False,0.85,7,789,20.0
163,2.0,0.303,False,0.85,7,789,20.0
164,3.0,0.308,False,0.85,7,789,20.0
165,4.0,0.46699999999999997,True,0.85,7,789,20.0
166,5.0,0.25,False,0.85,7,789,20.0
167,6.0,0.293,True,0.85,7,789,20.0
168,7.0,0.305,True,0.85,7,789,20.0
169,8.0,0.28500000000000003,True,0.85,7,789,20.0
170,9.0,0.291,True,0.85,7,789,20.0
171,10.0,0.299,True,0.85,7,789,20.0
172,11.0,0.287,True,0.85,7,789,20.0
173,12.0,0.281,True,0.85,7,789,20.0
174,0.0,0.25,True,0.85,7,789,20.0
175,1.0,0.25,True,0.85,7,789,20.0
176,2.0,0.311,False,0.85,7,789,20.0
177,3.0,0.297,True,0.85,7,789,20.0
178,4.0,0.29,True,0.85,7,789,20.0
179,5.0,0.276,True,0.85,7,789,20.0
180,6.0,0.298,True,0.85,7,789,20.0
181,7.0,0.293,True,0.85,7,789,20.0
182,8.0,0.25,True,0.85,7,789,20.0
183,9.0,0.28300000000000003,True,0.85,7,789,20.0
184,10.0,0.361,False,0.85,7,789,20.0
185,11.0,0.321,False,0.85,7,789,20.0
186,12.0,0.305,False,0.85,7,789,20.0
187,13.0,0.271,False,0.85,7,789,20.0
188,14.0,0.277,False,0.85,7,789,20.0
189,15.0,0.293,False,0.85,7,789,20.0
190,16.0,0.331,False,0.85,7,789,20.0
191,0.0,0.335,True,0.85,7,789,20.0
192,1.0,0.25,False,0.85,7,789,20.0
193,2.0,0.28300000000000003,True,0.85,7,789,20.0
194,3.0,0.273,True,0.85,7,789,20.0
195,4.0,0.385,True,0.85,7,789,20.0
196,5.0,0.325,True,0.85,7,789,20.0
197,6.0,0.287,True,0.85,7,789,20.0
198,7.0,0.281,True,0.85,7,789,20.0
199,8.0,0.297,True,0.85,7,789,20.0
200,9.0,0.289,True,0.85,7,789,20.0
201,10.0,0.289,True,0.85,7,789,20.0
202,11.0,0.323,True,0.85,7,789,20.0
203,12.0,0.281,True,0.85,7,789,20.0
204,13.0,0.254,False,0.85,7,789,20.0
205,14.0,0.351,True,0.85,7,789,20.0
206,15.0,0.269,True,0.85,7,789,20.0
207,16.0,0.301,True,0.85,7,789,20.0
208,0.0,0.25,True,0.85,7,789,20.0
209,1.0,0.28500000000000003,False,0.85,7,789,20.0
210,2.0,0.28300000000000003,False,0.85,7,789,20.0
211,3.0,0.324,True,0.85,7,789,20.0
212,4.0,0.267,True,0.85,7,789,20.0
213,5.0,0.268,True,0.85,7,789,20.0
214,6.0,0.25,True,0.85,7,789,20.0
215,7.0,0.25,True,0.85,7,789,20.0
216,8.0,0.293,True,0.85,7,789,20.0
217,9.0,0.274,True,0.85,7,789,20.0
218,10.0,0.3,True,0.85,7,789,20.0
219,11.0,0.28600000000000003,True,0.85,7,789,20.0
220,12.0,0.28200000000000003,True,0.85,7,789,20.0
221,13.0,0.28300000000000003,True,0.85,7,789,20.0
222,14.0,0.306,True,0.85,7,789,20.0
223,15.0,0.292,True,0.85,7,789,20.0
224,16.0,0.326,True,0.85,7,789,20.0
225,17.0,0.279,True,0.85,7,789,20.0
226,0.0,0.273,False,0.85,7,789,20.0
227,1.0,0.25,False,0.85,7,789,20.0
228,2.0,0.306,False,0.85,7,789,20.0
229,3.0,0.279,False,0.85,7,789,20.0
230,4.0,0.25,False,0.85,7,789,20.0
231,5.0,0.278,False,0.85,7,789,20.0
232,6.0,0.28600000000000003,False,0.85,7,789,20.0
233,7.0,0.432,False,0.85,7,789,20.0
234,8.0,0.277,True,0.85,7,789,20.0
235,9.0,0.25,False,0.85,7,789,20.0
236,10.0,0.281,True,0.85,7,789,20.0
237,11.0,0.287,True,0.85,7,789,20.0
238,12.0,0.315,True,0.85,7,789,20.0
239,13.0,0.303,True,0.85,7,789,20.0
240,14.0,0.319,True,0.85,7,789,20.0
241,15.0,0.28300000000000003,True,0.85,7,789,20.0
242,16.0,0.291,True,0.85,7,789,20.0
243,17.0,0.25,False,0.85,7,789,20.0
244,18.0,0.363,True,0.85,7,789,20.0
245,0.0,0.251,True,0.85,7,789,20.0
246,1.0,0.25,True,0.85,7,789,20.0
247,2.0,0.295,False,0.85,7,789,20.0
248,3.0,0.287,False,0.85,7,789,20.0
249,4.0,0.319,True,0.85,7,789,20.0
250,5.0,0.272,True,0.85,7,789,20.0
251,6.0,0.345,True,0.85,7,789,20.0
252,7.0,0.3,True,0.85,7,789,20.0
253,8.0,0.25,True,0.85,7,789,20.0
254,9.0,0.25,True,0.85,7,789,20.0
255,10.0,0.28500000000000003,True,0.85,7,789,20.0
256,11.0,0.278,True,0.85,7,789,20.0
257,12.0,0.253,True,0.85,7,789,20.0
258,13.0,0.277,True,0.85,7,789,20.0
259,14.0,0.268,True,0.85,7,789,20.0
260,15.0,0.28600000000000003,True,0.85,7,789,20.0
261,16.0,0.268,True,0.85,7,789,20.0
262,17.0,0.25,True,0.85,7,789,20.0
263,18.0,0.28,True,0.85,7,789,20.0
264,19.0,0.25,True,0.85,7,789,20.0
265,20.0,0.313,False,0.85,7,789,20.0
266,0.0,0.387,True,0.85,7,789,20.0
267,1.0,0.25,False,0.85,7,789,20.0
268,2.0,0.335,True,0.85,7,789,20.0
269,3.0,0.295,True,0.85,7,789,20.0
270,4.0,0.25,False,0.85,7,789,20.0
271,5.0,0.281,True,0.85,7,789,20.0
272,6.0,0.301,True,0.85,7,789,20.0
273,7.0,0.289,True,0.85,7,789,20.0
274,8.0,0.311,True,0.85,7,789,20.0
275,9.0,0.321,True,0.85,7,789,20.0
276,10.0,0.28300000000000003,True,0.85,7,789,20.0
277,11.0,0.327,True,0.85,7,789,20.0
278,12.0,0.279,True,0.85,7,789,20.0
279,13.0,0.25,False,0.85,7,789,20.0
280,14.0,0.287,True,0.85,7,789,20.0
281,15.0,0.26,False,0.85,7,789,20.0
282,16.0,0.295,True,0.85,7,789,20.0
283,17.0,0.277,True,0.85,7,789,20.0
284,18.0,0.367,True,0.85,7,789,20.0
285,0.0,0.287,False,0.85,7,789,20.0
286,1.0,0.28300000000000003,False,0.85,7,789,20.0
287,2.0,0.287,False,0.85,7,789,20.0
288,3.0,0.291,False,0.85,7,789,20.0
289,4.0,0.28500000000000003,False,0.85,7,789,20.0
290,5.0,0.34099999999999997,False,0.85,7,789,20.0
291,6.0,0.33899999999999997,False,0.85,7,789,20.0
292,7.0,0.359,False,0.85,7,789,20.0
293,8.0,0.281,False,0.85,7,789,20.0
294,9.0,0.299,False,0.85,7,789,20.0
295,10.0,0.383,False,0.85,7,789,20.0
296,11.0,0.327,False,0.85,7,789,20.0
297,12.0,0.319,True,0.85,7,789,20.0
298,13.0,0.25,True,0.85,7,789,20.0
299,14.0,0.267,True,0.85,7,789,20.0
300,15.0,0.267,True,0.85,7,789,20.0
301,16.0,0.28600000000000003,True,0.85,7,789,20.0
302,17.0,0.272,True,0.85,7,789,20.0
303,0.0,0.273,False,0.85,7,789,20.0
304,1.0,0.25,False,0.85,7,789,20.0
305,2.0,0.272,False,0.85,7,789,20.0
306,3.0,0.294,False,0.85,7,789,20.0
307,4.0,0.25,False,0.85,7,789,20.0
308,5.0,0.394,False,0.85,7,789,20.0
309,6.0,0.25,False,0.85,7,789,20.0
310,7.0,0.337,True,0.85,7,789,20.0
311,8.0,0.39,False,0.85,7,789,20.0
312,9.0,0.527,True,0.85,7,789,20.0
313,10.0,0.25,False,0.85,7,789,20.0
314,11.0,0.299,True,0.85,7,789,20.0
315,12.0,0.295,True,0.85,7,789,20.0
316,13.0,0.313,True,0.85,7,789,20.0
317,14.0,0.291,True,0.85,7,789,20.0
318,15.0,0.307,True,0.85,7,789,20.0
319,16.0,0.275,True,0.85,7,789,20.0
320,17.0,0.319,True,0.85,7,789,20.0
321,18.0,0.301,True,0.85,7,789,20.0
322,19.0,0.25,False,0.85,7,789,20.0
323,0.0,0.289,False,0.85,7,789,20.0
324,1.0,0.289,False,0.85,7,789,20.0
325,2.0,0.325,False,0.85,7,789,20.0
326,3.0,0.291,False,0.85,7,789,20.0
327,4.0,0.281,False,0.85,7,789,20.0
328,5.0,0.387,False,0.85,7,789,20.0
329,6.0,0.359,False,0.85,7,789,20.0
330,7.0,0.25,True,0.85,7,789,20.0
331,8.0,0.40800000000000003,True,0.85,7,789,20.0
332,9.0,0.277,False,0.85,7,789,20.0
333,10.0,0.25,True,0.85,7,789,20.0
334,11.0,0.295,False,0.85,7,789,20.0
335,12.0,0.346,True,0.85,7,789,20.0
336,13.0,0.25,True,0.85,7,789,20.0
337,14.0,0.25,True,0.85,7,789,20.0
338,15.0,0.281,True,0.85,7,789,20.0
339,16.0,0.25,True,0.85,7,789,20.0
340,17.0,0.252,True,0.85,7,789,20.0
341,18.0,0.269,True,0.85,7,789,20.0
342,0.0,0.268,False,0.85,7,789,20.0
343,1.0,0.25,False,0.85,7,789,20.0
344,2.0,0.288,False,0.85,7,789,20.0
345,3.0,0.316,False,0.85,7,789,20.0
346,4.0,0.299,True,0.85,7,789,20.0
347,5.0,0.349,True,0.85,7,789,20.0
348,6.0,0.273,True,0.85,7,789,20.0
349,7.0,0.25,False,0.85,7,789,20.0
350,8.0,0.323,True,0.85,7,789,20.0
351,9.0,0.287,True,0.85,7,789,20.0
352,10.0,0.295,True,0.85,7,789,20.0
353,11.0,0.25,False,0.85,7,789,20.0
354,12.0,0.337,True,0.85,7,789,20.0
355,13.0,0.317,True,0.85,7,789,20.0
356,14.0,0.289,True,0.85,7,789,20.0
357,15.0,0.28500000000000003,True,0.85,7,789,20.0
358,16.0,0.25,False,0.85,7,789,20.0
359,17.0,0.333,True,0.85,7,789,20.0
360,18.0,0.25,False,0.85,7,789,20.0
361,0.0,0.275,False,0.85,7,789,20.0
362,1.0,0.25,True,0.85,7,789,20.0
363,2.0,0.275,False,0.85,7,789,20.0
364,3.0,0.28300000000000003,False,0.85,7,789,20.0
365,4.0,0.309,False,0.85,7,789,20.0
366,5.0,0.314,True,0.85,7,789,20.0
367,6.0,0.318,True,0.85,7,789,20.0
368,7.0,0.25,True,0.85,7,789,20.0
369,8.0,0.275,True,0.85,7,789,20.0
370,9.0,0.28500000000000003,True,0.85,7,789,20.0
371,10.0,0.326,True,0.85,7,789,20.0
372,11.0,0.28400000000000003,True,0.85,7,789,20.0
373,12.0,0.28600000000000003,True,0.85,7,789,20.0
374,13.0,0.25,True,0.85,7,789,20.0
375,14.0,0.28300000000000003,True,0.85,7,789,20.0
376,15.0,0.28400000000000003,True,0.85,7,789,20.0
377,16.0,0.25,True,0.85,7,789,20.0
378,17.0,0.296,True,0.85,7,789,20.0
379,18.0,0.251,True,0.85,7,789,20.0
380,0.0,0.288,False,0.85,7,789,20.0
381,1.0,0.25,False,0.85,7,789,20.0
382,2.0,0.28400000000000003,False,0.85,7,789,20.0
383,3.0,0.288,False,0.85,7,789,20.0
384,4.0,0.42300000000000004,True,0.85,7,789,20.0
385,5.0,0.25,False,0.85,7,789,20.0
386,6.0,0.28500000000000003,True,0.85,7,789,20.0
387,7.0,0.281,True,0.85,7,789,20.0
388,8.0,0.289,True,0.85,7,789,20.0
389,9.0,0.25,False,0.85,7,789,20.0
390,10.0,0.28300000000000003,True,0.85,7,789,20.0
391,11.0,0.253,False,0.85,7,789,20.0
392,12.0,0.42500000000000004,True,0.85,7,789,20.0
393,13.0,0.279,True,0.85,7,789,20.0
394,14.0,0.281,True,0.85,7,789,20.0
395,15.0,0.297,True,0.85,7,789,20.0
396,16.0,0.313,True,0.85,7,789,20.0
397,17.0,0.297,True,0.85,7,789,20.0
398,18.0,0.281,True,0.85,7,789,20.0
399,19.0,0.287,True,0.85,7,789,20.0
0,20.0,0.601,False,0.85,8,786,30.0
1,20.0,0.371,False,0.85,8,786,30.0
2,20.0,0.52,False,0.85,8,786,30.0
3,20.0,0.31,False,0.85,8,786,30.0
4,20.0,0.25,False,0.85,8,786,30.0
5,20.0,0.25,False,0.85,8,786,30.0
6,20.0,0.281,False,0.85,8,786,30.0
7,20.0,0.335,False,0.85,8,786,30.0
8,20.0,0.25,False,0.85,8,786,30.0
9,20.0,0.291,True,0.85,8,786,30.0
10,20.0,0.305,True,0.85,8,786,30.0
11,20.0,0.307,True,0.85,8,786,30.0
12,20.0,0.253,False,0.85,8,786,30.0
13,20.0,0.291,True,0.85,8,786,30.0
14,20.0,0.311,True,0.85,8,786,30.0
15,20.0,0.279,True,0.85,8,786,30.0
16,20.0,0.25,False,0.85,8,786,30.0
17,20.0,0.325,True,0.85,8,786,30.0
18,20.0,0.287,True,0.85,8,786,30.0
19,20.0,0.307,True,0.85,8,786,30.0
20,28.0,0.333,False,0.85,8,786,30.0
21,28.0,0.25,True,0.85,8,786,30.0
22,28.0,0.291,False,0.85,8,786,30.0
23,28.0,0.253,True,0.85,8,786,30.0
24,28.0,0.28300000000000003,True,0.85,8,786,30.0
25,28.0,0.307,True,0.85,8,786,30.0
26,28.0,0.319,True,0.85,8,786,30.0
27,28.0,0.294,True,0.85,8,786,30.0
28,28.0,0.281,True,0.85,8,786,30.0
29,28.0,0.25,True,0.85,8,786,30.0
30,28.0,0.324,True,0.85,8,786,30.0
31,28.0,0.262,True,0.85,8,786,30.0
32,28.0,0.371,False,0.85,8,786,30.0
33,28.0,0.333,False,0.85,8,786,30.0
34,28.0,0.313,False,0.85,8,786,30.0
35,28.0,0.515,False,0.85,8,786,30.0
36,28.0,0.33799999999999997,True,0.85,8,786,30.0
37,28.0,0.3,True,0.85,8,786,30.0
38,28.0,0.328,True,0.85,8,786,30.0
39,28.0,0.328,True,0.85,8,786,30.0
40,28.0,0.277,True,0.85,8,786,30.0
41,28.0,0.25,True,0.85,8,786,30.0
42,28.0,0.271,True,0.85,8,786,30.0
43,28.0,0.333,True,0.85,8,786,30.0
44,28.0,0.25,True,0.85,8,786,30.0
45,28.0,0.292,True,0.85,8,786,30.0
46,28.0,0.305,True,0.85,8,786,30.0
47,28.0,0.277,True,0.85,8,786,30.0
48,25.0,0.277,False,0.85,8,786,30.0
49,25.0,0.25,False,0.85,8,786,30.0
50,25.0,0.28600000000000003,False,0.85,8,786,30.0
51,25.0,0.275,False,0.85,8,786,30.0
52,25.0,0.25,False,0.85,8,786,30.0
53,25.0,0.319,True,0.85,8,786,30.0
54,25.0,0.355,True,0.85,8,786,30.0
55,25.0,0.303,True,0.85,8,786,30.0
56,25.0,0.287,True,0.85,8,786,30.0
57,25.0,0.25,False,0.85,8,786,30.0
58,25.0,0.309,True,0.85,8,786,30.0
59,25.0,0.25,False,0.85,8,786,30.0
60,25.0,0.279,True,0.85,8,786,30.0
61,25.0,0.25,False,0.85,8,786,30.0
62,25.0,0.287,True,0.85,8,786,30.0
63,25.0,0.333,True,0.85,8,786,30.0
64,25.0,0.277,True,0.85,8,786,30.0
65,25.0,0.303,True,0.85,8,786,30.0
66,25.0,0.281,True,0.85,8,786,30.0
67,25.0,0.329,True,0.85,8,786,30.0
68,25.0,0.297,True,0.85,8,786,30.0
69,25.0,0.293,True,0.85,8,786,30.0
70,25.0,0.287,True,0.85,8,786,30.0
71,25.0,0.275,True,0.85,8,786,30.0
72,25.0,0.275,True,0.85,8,786,30.0
73,29.0,0.25,True,0.85,8,786,30.0
74,29.0,0.287,False,0.85,8,786,30.0
75,29.0,0.33899999999999997,False,0.85,8,786,30.0
76,29.0,0.40700000000000003,False,0.85,8,786,30.0
77,29.0,0.301,True,0.85,8,786,30.0
78,29.0,0.251,True,0.85,8,786,30.0
79,29.0,0.262,True,0.85,8,786,30.0
80,29.0,0.309,True,0.85,8,786,30.0
81,29.0,0.301,True,0.85,8,786,30.0
82,29.0,0.326,True,0.85,8,786,30.0
83,29.0,0.326,True,0.85,8,786,30.0
84,29.0,0.313,True,0.85,8,786,30.0
85,29.0,0.269,True,0.85,8,786,30.0
86,29.0,0.271,True,0.85,8,786,30.0
87,29.0,0.25,True,0.85,8,786,30.0
88,29.0,0.28200000000000003,True,0.85,8,786,30.0
89,29.0,0.27,True,0.85,8,786,30.0
90,29.0,0.28,True,0.85,8,786,30.0
91,29.0,0.293,True,0.85,8,786,30.0
92,29.0,0.291,True,0.85,8,786,30.0
93,29.0,0.28200000000000003,True,0.85,8,786,30.0
94,29.0,0.292,True,0.85,8,786,30.0
95,29.0,0.287,True,0.85,8,786,30.0
96,29.0,0.25,True,0.85,8,786,30.0
97,29.0,0.26,True,0.85,8,786,30.0
98,29.0,0.28500000000000003,True,0.85,8,786,30.0
99,29.0,0.279,True,0.85,8,786,30.0
100,29.0,0.3,True,0.85,8,786,30.0
101,29.0,0.312,True,0.85,8,786,30.0
102,26.0,0.28300000000000003,False,0.85,8,786,30.0
103,26.0,0.25,False,0.85,8,786,30.0
104,26.0,0.298,False,0.85,8,786,30.0
105,26.0,0.299,False,0.85,8,786,30.0
106,26.0,0.325,True,0.85,8,786,30.0
107,26.0,0.25,False,0.85,8,786,30.0
108,26.0,0.303,True,0.85,8,786,30.0
109,26.0,0.301,True,0.85,8,786,30.0
110,26.0,0.25,False,0.85,8,786,30.0
111,26.0,0.303,True,0.85,8,786,30.0
112,26.0,0.303,True,0.85,8,786,30.0
113,26.0,0.267,True,0.85,8,786,30.0
114,26.0,0.25,False,0.85,8,786,30.0
115,26.0,0.299,True,0.85,8,786,30.0
116,26.0,0.25,False,0.85,8,786,30.0
117,26.0,0.275,True,0.85,8,786,30.0
118,26.0,0.309,True,0.85,8,786,30.0
119,26.0,0.28300000000000003,True,0.85,8,786,30.0
120,26.0,0.355,True,0.85,8,786,30.0
121,26.0,0.297,True,0.85,8,786,30.0
122,26.0,0.28300000000000003,True,0.85,8,786,30.0
123,26.0,0.303,True,0.85,8,786,30.0
124,26.0,0.297,True,0.85,8,786,30.0
125,26.0,0.277,True,0.85,8,786,30.0
126,26.0,0.25,False,0.85,8,786,30.0
127,26.0,0.299,True,0.85,8,786,30.0
128,42.0,0.279,False,0.85,8,786,30.0
129,42.0,0.295,False,0.85,8,786,30.0
130,42.0,0.25,True,0.85,8,786,30.0
131,42.0,0.273,False,0.85,8,786,30.0
132,42.0,0.305,False,0.85,8,786,30.0
133,42.0,0.363,False,0.85,8,786,30.0
134,42.0,0.319,True,0.85,8,786,30.0
135,42.0,0.34099999999999997,True,0.85,8,786,30.0
136,42.0,0.252,True,0.85,8,786,30.0
137,42.0,0.287,True,0.85,8,786,30.0
138,42.0,0.291,True,0.85,8,786,30.0
139,42.0,0.325,True,0.85,8,786,30.0
140,42.0,0.25,True,0.85,8,786,30.0
141,42.0,0.262,True,0.85,8,786,30.0
142,42.0,0.269,True,0.85,8,786,30.0
143,42.0,0.254,True,0.85,8,786,30.0
144,42.0,0.299,True,0.85,8,786,30.0
145,42.0,0.265,True,0.85,8,786,30.0
146,42.0,0.295,True,0.85,8,786,30.0
147,42.0,0.256,True,0.85,8,786,30.0
148,42.0,0.278,True,0.85,8,786,30.0
149,42.0,0.277,True,0.85,8,786,30.0
150,42.0,0.332,True,0.85,8,786,30.0
151,42.0,0.25,True,0.85,8,786,30.0
152,42.0,0.306,True,0.85,8,786,30.0
153,42.0,0.262,True,0.85,8,786,30.0
154,42.0,0.437,False,0.85,8,786,30.0
155,42.0,0.327,False,0.85,8,786,30.0
156,42.0,0.287,False,0.85,8,786,30.0
157,42.0,0.441,False,0.85,8,786,30.0
158,42.0,0.306,True,0.85,8,786,30.0
159,42.0,0.348,True,0.85,8,786,30.0
160,42.0,0.296,True,0.85,8,786,30.0
161,42.0,0.25,True,0.85,8,786,30.0
162,42.0,0.308,True,0.85,8,786,30.0
163,42.0,0.31,True,0.85,8,786,30.0
164,42.0,0.271,True,0.85,8,786,30.0
165,42.0,0.294,True,0.85,8,786,30.0
166,42.0,0.306,True,0.85,8,786,30.0
167,42.0,0.262,True,0.85,8,786,30.0
168,42.0,0.265,True,0.85,8,786,30.0
169,42.0,0.281,True,0.85,8,786,30.0
170,32.0,0.275,False,0.85,8,786,30.0
171,32.0,0.296,False,0.85,8,786,30.0
172,32.0,0.28200000000000003,False,0.85,8,786,30.0
173,32.0,0.311,False,0.85,8,786,30.0
174,32.0,0.28300000000000003,False,0.85,8,786,30.0
175,32.0,0.375,True,0.85,8,786,30.0
176,32.0,0.309,True,0.85,8,786,30.0
177,32.0,0.305,True,0.85,8,786,30.0
178,32.0,0.28500000000000003,True,0.85,8,786,30.0
179,32.0,0.295,True,0.85,8,786,30.0
180,32.0,0.28300000000000003,True,0.85,8,786,30.0
181,32.0,0.297,True,0.85,8,786,30.0
182,32.0,0.321,True,0.85,8,786,30.0
183,32.0,0.299,True,0.85,8,786,30.0
184,32.0,0.347,True,0.85,8,786,30.0
185,32.0,0.28300000000000003,True,0.85,8,786,30.0
186,32.0,0.277,True,0.85,8,786,30.0
187,32.0,0.25,False,0.85,8,786,30.0
188,32.0,0.287,True,0.85,8,786,30.0
189,32.0,0.25,False,0.85,8,786,30.0
190,32.0,0.28300000000000003,True,0.85,8,786,30.0
191,32.0,0.28300000000000003,True,0.85,8,786,30.0
192,32.0,0.271,True,0.85,8,786,30.0
193,32.0,0.323,True,0.85,8,786,30.0
194,32.0,0.28300000000000003,True,0.85,8,786,30.0
195,32.0,0.275,True,0.85,8,786,30.0
196,32.0,0.321,True,0.85,8,786,30.0
197,32.0,0.281,True,0.85,8,786,30.0
198,32.0,0.28500000000000003,True,0.85,8,786,30.0
199,32.0,0.25,False,0.85,8,786,30.0
200,32.0,0.361,True,0.85,8,786,30.0
201,32.0,0.25,False,0.85,8,786,30.0
202,26.0,0.331,False,0.85,8,786,30.0
203,26.0,0.353,False,0.85,8,786,30.0
204,26.0,0.25,True,0.85,8,786,30.0
205,26.0,0.291,False,0.85,8,786,30.0
206,26.0,0.317,True,0.85,8,786,30.0
207,26.0,0.28300000000000003,True,0.85,8,786,30.0
208,26.0,0.277,True,0.85,8,786,30.0
209,26.0,0.401,True,0.85,8,786,30.0
210,26.0,0.276,True,0.85,8,786,30.0
211,26.0,0.25,True,0.85,8,786,30.0
212,26.0,0.294,True,0.85,8,786,30.0
213,26.0,0.295,True,0.85,8,786,30.0
214,26.0,0.289,True,0.85,8,786,30.0
215,26.0,0.314,True,0.85,8,786,30.0
216,26.0,0.25,True,0.85,8,786,30.0
217,26.0,0.266,True,0.85,8,786,30.0
218,26.0,0.34299999999999997,True,0.85,8,786,30.0
219,26.0,0.267,True,0.85,8,786,30.0
220,26.0,0.349,True,0.85,8,786,30.0
221,26.0,0.275,True,0.85,8,786,30.0
222,26.0,0.291,True,0.85,8,786,30.0
223,26.0,0.25,True,0.85,8,786,30.0
224,26.0,0.299,True,0.85,8,786,30.0
225,26.0,0.308,True,0.85,8,786,30.0
226,26.0,0.269,True,0.85,8,786,30.0
227,26.0,0.28300000000000003,True,0.85,8,786,30.0
228,35.0,0.25,False,0.85,8,786,30.0
229,35.0,0.25,False,0.85,8,786,30.0
230,35.0,0.277,False,0.85,8,786,30.0
231,35.0,0.329,False,0.85,8,786,30.0
232,35.0,0.311,True,0.85,8,786,30.0
233,35.0,0.381,True,0.85,8,786,30.0
234,35.0,0.301,True,0.85,8,786,30.0
235,35.0,0.301,True,0.85,8,786,30.0
236,35.0,0.311,True,0.85,8,786,30.0
237,35.0,0.303,True,0.85,8,786,30.0
238,35.0,0.295,True,0.85,8,786,30.0
239,35.0,0.297,True,0.85,8,786,30.0
240,35.0,0.299,True,0.85,8,786,30.0
241,35.0,0.321,True,0.85,8,786,30.0
242,35.0,0.311,True,0.85,8,786,30.0
243,35.0,0.287,True,0.85,8,786,30.0
244,35.0,0.28500000000000003,True,0.85,8,786,30.0
245,35.0,0.319,True,0.85,8,786,30.0
246,35.0,0.319,True,0.85,8,786,30.0
247,35.0,0.303,True,0.85,8,786,30.0
248,35.0,0.293,True,0.85,8,786,30.0
249,35.0,0.28300000000000003,True,0.85,8,786,30.0
250,35.0,0.279,True,0.85,8,786,30.0
251,35.0,0.275,True,0.85,8,786,30.0
252,35.0,0.319,True,0.85,8,786,30.0
253,35.0,0.297,True,0.85,8,786,30.0
254,35.0,0.25,False,0.85,8,786,30.0
255,35.0,0.287,True,0.85,8,786,30.0
256,35.0,0.275,True,0.85,8,786,30.0
257,35.0,0.281,True,0.85,8,786,30.0
258,35.0,0.287,True,0.85,8,786,30.0
259,35.0,0.291,True,0.85,8,786,30.0
260,35.0,0.307,True,0.85,8,786,30.0
261,35.0,0.25,False,0.85,8,786,30.0
262,35.0,0.281,True,0.85,8,786,30.0
263,27.0,0.281,False,0.85,8,786,30.0
264,27.0,0.311,False,0.85,8,786,30.0
265,27.0,0.279,False,0.85,8,786,30.0
266,27.0,0.273,False,0.85,8,786,30.0
267,27.0,0.279,False,0.85,8,786,30.0
268,27.0,0.28500000000000003,False,0.85,8,786,30.0
269,27.0,0.33899999999999997,False,0.85,8,786,30.0
270,27.0,0.299,False,0.85,8,786,30.0
271,27.0,0.25,True,0.85,8,786,30.0
272,27.0,0.42500000000000004,True,0.85,8,786,30.0
273,27.0,0.475,False,0.85,8,786,30.0
274,27.0,0.291,True,0.85,8,786,30.0
275,27.0,0.28300000000000003,True,0.85,8,786,30.0
276,27.0,0.27,True,0.85,8,786,30.0
277,27.0,0.373,True,0.85,8,786,30.0
278,27.0,0.27,True,0.85,8,786,30.0
279,27.0,0.28600000000000003,True,0.85,8,786,30.0
280,27.0,0.276,True,0.85,8,786,30.0
281,27.0,0.255,True,0.85,8,786,30.0
282,27.0,0.25,True,0.85,8,786,30.0
283,27.0,0.331,True,0.85,8,786,30.0
284,27.0,0.267,True,0.85,8,786,30.0
285,27.0,0.34099999999999997,True,0.85,8,786,30.0
286,27.0,0.25,True,0.85,8,786,30.0
287,27.0,0.25,True,0.85,8,786,30.0
288,27.0,0.272,True,0.85,8,786,30.0
289,27.0,0.665,True,0.85,8,786,30.0
290,35.0,0.303,False,0.85,8,786,30.0
291,35.0,0.25,False,0.85,8,786,30.0
292,35.0,0.276,False,0.85,8,786,30.0
293,35.0,0.28500000000000003,False,0.85,8,786,30.0
294,35.0,0.309,False,0.85,8,786,30.0
295,35.0,0.293,True,0.85,8,786,30.0
296,35.0,0.319,True,0.85,8,786,30.0
297,35.0,0.299,True,0.85,8,786,30.0
298,35.0,0.349,True,0.85,8,786,30.0
299,35.0,0.25,False,0.85,8,786,30.0
300,35.0,0.267,True,0.85,8,786,30.0
301,35.0,0.295,True,0.85,8,786,30.0
302,35.0,0.377,False,0.85,8,786,30.0
303,35.0,0.288,False,0.85,8,786,30.0
304,35.0,0.278,False,0.85,8,786,30.0
305,35.0,0.317,False,0.85,8,786,30.0
306,35.0,0.325,True,0.85,8,786,30.0
307,35.0,0.28500000000000003,True,0.85,8,786,30.0
