trial,epoch_trial,a,v,tr,z,p_optimal,reward_code,subj_id,accuracy,lambda_val,acc_coded_v
51,9.0,0.07779369709038034,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
52,10.0,0.08135461320397855,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
53,0.0,0.0654346083819706,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
54,1.0,0.08349459867687757,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
55,2.0,-0.10708561261630548,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
56,3.0,0.07126581312343758,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
57,4.0,0.07942357084951171,-0.44333069106709244,0.25,0.05,0.85,6,787,False,10.0,0.44333069106709244
58,5.0,-0.13465679670441974,-0.8467265310597651,0.25,0.05,0.85,6,787,True,10.0,0.8467265310597651
59,6.0,0.03719654903957652,-0.811593981155265,0.25,0.05,0.85,6,787,True,10.0,0.811593981155265
60,7.0,0.08122493661901822,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
61,8.0,-0.04789061793792207,-0.8516368763661459,0.25,0.05,0.85,6,787,True,10.0,0.8516368763661459
62,0.0,0.0625765602050463,-0.40565997751948624,0.25,0.05,0.85,6,787,True,10.0,0.40565997751948624
63,1.0,0.07539561729932279,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
64,2.0,-0.12890860647017566,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
65,3.0,0.07706162170320806,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
66,4.0,0.0827209381826804,0.03080759671011646,0.25,0.05,0.85,6,787,True,10.0,0.03080759671011646
67,5.0,-0.06667904588382717,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
68,6.0,0.019811132104588486,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
69,7.0,-0.021174738592239895,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
70,8.0,0.07649716042270312,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
71,9.0,0.07868485378566029,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
72,10.0,0.08245707655319173,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
73,0.0,-0.033896240893427104,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
74,1.0,0.07884832342235927,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
75,2.0,-0.0779944013456216,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
76,3.0,0.07098326400252855,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
77,4.0,0.0051751383886908114,-0.4633843428581468,0.25,0.05,0.85,6,787,True,10.0,0.4633843428581468
78,5.0,-0.10579285267746483,-0.8840563971760954,0.25,0.05,0.85,6,787,True,10.0,0.8840563971760954
79,6.0,0.07761164706974634,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
80,7.0,0.05965569671020084,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
81,8.0,0.06320272637119409,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
82,9.0,0.0811586945340198,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
83,0.0,0.07969301587583208,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
84,1.0,0.08327961299209222,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
85,2.0,-0.040484497390539054,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
86,3.0,0.07381345196626496,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
87,4.0,0.08220045857206904,0.8161805748014135,0.25,0.05,0.85,6,787,False,10.0,-0.8161805748014135
88,5.0,0.08382048313397578,-0.10719066571434122,0.25,0.05,0.85,6,787,False,10.0,0.10719066571434122
89,6.0,0.08446323756526804,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
90,7.0,0.07135623207010995,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
91,0.0,-0.13725966058619027,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
92,1.0,-0.0021115797901569006,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
93,2.0,0.0678738238088085,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
94,3.0,-0.03067806766053746,-0.2966869710240343,0.25,0.05,0.85,6,787,True,10.0,0.2966869710240343
95,4.0,0.07588212739553211,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
96,5.0,0.07493694955550942,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
97,6.0,0.07101777100798054,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
98,7.0,-0.021513499412475906,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
99,8.0,0.07355466444025392,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
100,9.0,0.07789961379986944,0.8219247318438849,0.25,0.05,0.85,6,787,True,10.0,0.8219247318438849
101,0.0,0.08126852055832462,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
102,1.0,-0.003953292472601969,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
103,2.0,0.07365632687524487,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
104,3.0,0.0819866801738558,0.8058581043956379,0.25,0.05,0.85,6,787,False,10.0,-0.8058581043956379
105,4.0,0.08372693934834918,-0.11069522090594996,0.25,0.05,0.85,6,787,True,10.0,0.11069522090594996
106,5.0,0.06949294453043578,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
107,6.0,0.06752603569542068,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
108,7.0,0.07545485368080931,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
109,8.0,0.07999218168759412,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
110,9.0,0.02427685025271216,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
111,10.0,0.07833805842555688,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
112,0.0,0.07842645658132141,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
113,1.0,0.06327681048160232,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
114,2.0,0.0777868824015372,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
115,3.0,0.08209763348788847,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
116,4.0,0.08364522589083209,-0.9429629851391164,0.25,0.05,0.85,6,787,False,10.0,0.9429629851391164
117,5.0,0.08434732933760171,-0.6308748755330342,0.25,0.05,0.85,6,787,False,10.0,0.6308748755330342
118,6.0,0.0847132007681681,-0.15593726930134955,0.25,0.05,0.85,6,787,False,10.0,0.15593726930134955
119,7.0,0.08492028170299402,0.43460013113327556,0.25,0.05,0.85,6,787,True,10.0,0.43460013113327556
120,0.0,-0.19488250355048672,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
121,1.0,-0.18627993681451074,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
122,2.0,0.08045817080545903,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
123,3.0,-0.0027858686459620585,-0.3941067680751651,0.25,0.05,0.85,6,787,False,10.0,0.3941067680751651
124,4.0,0.06742018575229741,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
125,5.0,0.07689852880439421,-0.9250347445748586,0.25,0.05,0.85,6,787,True,10.0,0.9250347445748586
126,6.0,0.036801699054713075,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
127,7.0,0.07267574338522914,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
128,8.0,0.07965640172956343,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
129,9.0,0.08247986697274623,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
130,10.0,0.08353901208138277,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
131,11.0,0.08363132747407435,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
132,12.0,-0.07869947198021987,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
133,0.0,0.06835870730399965,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
134,1.0,0.07746054058302711,-0.4163333994508951,0.25,0.05,0.85,6,787,False,10.0,0.4163333994508951
135,2.0,0.08232141749894051,-0.9405614390164616,0.25,0.05,0.85,6,787,False,10.0,0.9405614390164616
136,3.0,0.08379595151088949,-0.9321180758068328,0.25,0.05,0.85,6,787,False,10.0,0.9321180758068328
137,4.0,0.08443647934029214,-0.6733440197315521,0.25,0.05,0.85,6,787,False,10.0,0.6733440197315521
138,5.0,0.08476639181296985,-0.261406090322255,0.25,0.05,0.85,6,787,False,10.0,0.261406090322255
139,6.0,0.0329585016293152,0.2592721400654103,0.25,0.05,0.85,6,787,True,10.0,0.2592721400654103
140,7.0,0.05538883116467237,0.8642443165565958,0.25,0.05,0.85,6,787,True,10.0,0.8642443165565958
141,8.0,0.0765823226073925,0.8480375545888126,0.25,0.05,0.85,6,787,True,10.0,0.8480375545888126
142,9.0,0.06840389040672318,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
143,10.0,0.07134462491233552,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
144,0.0,0.08196413122519434,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
145,1.0,0.06343424526163291,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
146,2.0,-0.09850014742475777,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
147,3.0,0.07612342220236634,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
148,4.0,0.08257935677407514,0.3364435609034766,0.25,0.05,0.85,6,787,False,10.0,-0.3364435609034766
149,5.0,0.08396131551427838,-0.8296372811189392,0.25,0.05,0.85,6,787,True,10.0,0.8296372811189392
150,6.0,0.07006719599474413,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
151,7.0,0.04365072592414592,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
152,8.0,0.08152957450224091,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
153,9.0,0.08323060613719474,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
154,10.0,0.0824892664986212,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
155,11.0,0.0846631232585321,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
156,12.0,0.0810967403645826,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
157,13.0,0.0578175359006879,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
158,0.0,-0.07015940477307397,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
159,1.0,0.0017344862354131269,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
160,2.0,-0.0723900957548422,-0.7358873849967116,0.25,0.05,0.85,6,787,True,10.0,0.7358873849967116
161,3.0,0.0771796286934412,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
162,4.0,0.022303914430532285,0.4082852553708247,0.25,0.05,0.85,6,787,True,10.0,0.4082852553708247
163,5.0,0.06868895220390855,-0.6569304423087483,0.25,0.05,0.85,6,787,False,10.0,0.6569304423087483
164,6.0,0.07071748339079656,-0.449120063073587,0.25,0.05,0.85,6,787,False,10.0,0.449120063073587
165,7.0,0.08028073856035772,0.5624873035299847,0.25,0.05,0.85,6,787,True,10.0,0.5624873035299847
166,8.0,0.07820755267222262,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
167,9.0,0.08223604103533555,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
168,0.0,0.08416864662651227,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
169,1.0,-0.04182988124892836,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
170,2.0,0.04889836094517561,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
171,3.0,0.0035647673488542753,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
172,4.0,0.07600804307129977,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
173,5.0,0.08232647898366116,0.7670221317733386,0.25,0.05,0.85,6,787,False,10.0,-0.7670221317733386
174,6.0,0.08384444735880334,-0.06113045370620285,0.25,0.05,0.85,6,787,False,10.0,0.06113045370620285
175,7.0,0.08447045782054857,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
176,0.0,-0.052296891086563935,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
177,1.0,0.0730833813816589,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
178,2.0,-0.024597454706712235,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
179,3.0,0.07718850584838999,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
180,4.0,0.07702372034281532,-0.4455317139885191,0.25,0.05,0.85,6,787,False,10.0,0.4455317139885191
181,5.0,0.08203532107159658,-0.4158421437307571,0.25,0.05,0.85,6,787,False,10.0,0.4158421437307571
182,6.0,0.08365155469246636,0.09179029186004883,0.25,0.05,0.85,6,787,True,10.0,0.09179029186004883
183,7.0,0.038035258382563955,0.8337466989081528,0.25,0.05,0.85,6,787,True,10.0,0.8337466989081528
184,8.0,0.028868726131175693,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
185,9.0,0.07939896002109513,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
186,10.0,0.08350115558810392,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
187,11.0,-0.14724206557949673,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
188,0.0,0.07637845877695205,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
189,1.0,0.08261546979561377,0.3133444715668181,0.25,0.05,0.85,6,787,False,10.0,-0.3133444715668181
190,2.0,0.08397448290090823,-0.8511223477875671,0.25,0.05,0.85,6,787,True,10.0,0.8511223477875671
191,3.0,0.06953390229265559,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
192,4.0,0.08292052082497503,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
193,5.0,0.07622999167432985,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
194,6.0,0.07992629701579199,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
195,7.0,0.05913112489655953,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
196,8.0,0.05578518265471771,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
197,9.0,0.01759547306784777,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
198,10.0,0.07702012288376656,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
199,11.0,0.06408416564398534,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
200,12.0,0.08095455599190866,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
201,0.0,0.08422989449947674,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
202,1.0,-0.04349312943433678,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
203,2.0,0.07477528112050622,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
204,3.0,0.07583177049011569,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
205,4.0,0.08178000158628218,-0.3973324178110007,0.25,0.05,0.85,6,787,False,10.0,0.3973324178110007
206,5.0,0.08356199553524454,0.6877082889727784,0.25,0.05,0.85,6,787,True,10.0,0.6877082889727784
207,6.0,0.08209064459757298,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
208,7.0,0.08315147682773866,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
209,0.0,0.0386521996564842,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
210,1.0,0.07355704189990359,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
211,2.0,0.08140516886648362,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
212,3.0,0.0834465128917903,0.9327569457622422,0.25,0.05,0.85,6,787,False,10.0,-0.9327569457622422
213,4.0,0.08426867036676443,0.5696806020375197,0.25,0.05,0.85,6,787,False,10.0,-0.5696806020375197
214,5.0,0.07438995831869605,0.038647224524493984,0.25,0.05,0.85,6,787,False,10.0,-0.038647224524493984
215,6.0,0.08283947794361791,-0.6052826640544443,0.25,0.05,0.85,6,787,True,10.0,0.6052826640544443
216,0.0,0.05936114800445965,-0.9565170277010228,0.25,0.05,0.85,6,787,False,10.0,0.9565170277010228
217,1.0,0.06770663632208583,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
218,2.0,0.07933679307277049,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
219,3.0,0.08262949606884401,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
220,4.0,0.08387806998627248,-0.8469537642949692,0.25,0.05,0.85,6,787,False,10.0,0.8469537642949692
221,5.0,0.08446586846001486,-0.46978660297470165,0.25,0.05,0.85,6,787,False,10.0,0.46978660297470165
222,6.0,0.08477927189516223,0.05389769066346328,0.25,0.05,0.85,6,787,True,10.0,0.05389769066346328
223,7.0,0.020058990285051315,0.6834771700462952,0.25,0.05,0.85,6,787,True,10.0,0.6834771700462952
224,8.0,0.04561343868235764,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
225,9.0,0.08239032953607509,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
226,0.0,0.07997081638345799,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
227,1.0,0.0691352615035561,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
228,2.0,-0.053591403332794996,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
229,3.0,-0.02432678090518131,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
230,4.0,-0.08066234518909329,0.794445370716248,0.25,0.05,0.85,6,787,False,10.0,-0.794445370716248
231,5.0,0.07757218681176956,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
232,6.0,0.08277175360417094,0.2417672720865336,0.25,0.05,0.85,6,787,False,10.0,-0.2417672720865336
233,7.0,0.08403015707997172,-0.94254483285093,0.25,0.05,0.85,6,787,True,10.0,0.94254483285093
234,8.0,-0.12164356954724645,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
235,9.0,0.07276618907769154,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
236,10.0,0.08272283225098635,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
237,11.0,0.08280851349238043,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
238,12.0,0.08420335714111507,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
239,13.0,0.0787505621988841,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
240,0.0,0.08260315202580973,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
241,1.0,-0.1660677969298293,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
242,2.0,0.06684547523740156,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
243,3.0,0.08176846277407564,0.09056704849354258,0.25,0.05,0.85,6,787,True,10.0,0.09056704849354258
244,4.0,0.08378694905478758,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
245,5.0,0.07070049114971749,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
246,6.0,0.08360436908542689,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
247,7.0,0.07726577678867114,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
248,8.0,0.08113309929109255,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
249,9.0,0.08451977597965707,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
250,10.0,0.05871476049649226,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
251,11.0,0.08305759075622618,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
252,12.0,0.07677410512272692,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
253,0.0,-0.051572118391090105,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
254,1.0,0.07443152834521521,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
255,2.0,0.08230478370930043,0.8279779138240517,0.25,0.05,0.85,6,787,False,10.0,-0.8279779138240517
256,3.0,0.08385922516165309,-0.0443545535365486,0.25,0.05,0.85,6,787,True,10.0,0.0443545535365486
257,4.0,-0.07602496062794051,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
258,5.0,0.07466978798227657,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
259,6.0,0.07898134312714139,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
260,7.0,0.06866286000480079,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
261,8.0,0.056285203228618706,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
262,0.0,0.0810344695754896,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
263,1.0,0.03345728185274406,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
264,2.0,0.08055117935866747,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
265,3.0,0.07463391054565685,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
266,4.0,0.08101891502702396,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
267,5.0,0.08319100565278365,-0.7763368784035002,0.25,0.05,0.85,6,787,False,10.0,0.7763368784035002
268,6.0,-0.1423557723053959,-0.26313306177256524,0.25,0.05,0.85,6,787,True,10.0,0.26313306177256524
269,7.0,0.06979088240483956,0.4252541700929351,0.25,0.05,0.85,6,787,True,10.0,0.4252541700929351
270,8.0,0.06172594522700737,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
271,0.0,-0.02813844941499749,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
272,1.0,0.07941229332457311,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
273,2.0,0.07832458918870135,-0.6418336219050247,0.25,0.05,0.85,6,787,True,10.0,0.6418336219050247
274,3.0,0.06609332553453731,-0.16019752540742593,0.25,0.05,0.85,6,787,False,10.0,0.16019752540742593
275,4.0,0.06675480782685947,-0.0785074621810542,0.25,0.05,0.85,6,787,False,10.0,0.0785074621810542
276,5.0,0.0789730682294036,-0.5963056179761603,0.25,0.05,0.85,6,787,True,10.0,0.5963056179761603
277,6.0,0.07560431020586617,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
278,7.0,0.08082262659096742,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
279,0.0,0.0834461006293162,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
280,1.0,-0.04523282253389663,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
281,2.0,0.07363008389352228,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
282,3.0,0.07575485033556528,-0.9763731239677937,0.25,0.05,0.85,6,787,False,10.0,0.9763731239677937
283,4.0,0.08177317803755763,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
284,5.0,0.08356150999648873,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
285,6.0,0.08431798191189042,-0.8609698499932006,0.25,0.05,0.85,6,787,False,10.0,0.8609698499932006
286,0.0,0.08470050329595254,-0.5469443639596046,0.25,0.05,0.85,6,787,True,10.0,0.5469443639596046
287,1.0,-0.01783735563826222,-0.11006673325384209,0.25,0.05,0.85,6,787,False,10.0,0.11006673325384209
288,2.0,0.0752541298061237,0.4211022557485179,0.25,0.05,0.85,6,787,False,10.0,-0.4211022557485179
289,3.0,0.082359396469361,-0.027944325793721303,0.25,0.05,0.85,6,787,False,10.0,0.027944325793721303
290,4.0,0.08387349079698042,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
291,5.0,0.06797268893531702,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
292,0.0,0.012737115531353913,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
293,1.0,-0.03394778607485202,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
294,2.0,0.07385137369945027,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
295,3.0,0.0424098700073337,0.11045596763950094,0.25,0.05,0.85,6,787,True,10.0,0.11045596763950094
296,4.0,-0.06972056607901655,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
297,5.0,0.07638157206789369,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
298,6.0,-0.10963667757012466,-0.3097637408786693,0.25,0.05,0.85,6,787,True,10.0,0.3097637408786693
299,7.0,0.0782605553632087,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
300,8.0,0.06364073604173803,0.45610979518536476,0.25,0.05,0.85,6,787,True,10.0,0.45610979518536476
301,9.0,0.045737212041965486,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
302,10.0,0.038280052309255096,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
303,11.0,-0.06403726581171953,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
304,0.0,0.03284154651824302,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
305,1.0,0.07823969278644649,0.5019442971037069,0.25,0.05,0.85,6,787,False,10.0,-0.5019442971037069
306,2.0,-0.07068705642925785,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
307,3.0,0.07551793194950678,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
308,4.0,0.0824724344653054,0.43161460814810093,0.25,0.05,0.85,6,787,False,10.0,-0.43161460814810093
309,5.0,0.08392085422867002,-0.7213697200375324,0.25,0.05,0.85,6,787,True,10.0,0.7213697200375324
310,0.0,-0.10054778194923392,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
311,1.0,0.07361467053605707,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
312,2.0,-0.11985541109017675,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
313,3.0,-0.05145620573236387,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
314,4.0,0.06531731243417344,-0.3800502224300206,0.25,0.05,0.85,6,787,False,10.0,0.3800502224300206
315,0.0,0.07616790944613587,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
316,1.0,-0.07574127965338698,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
317,2.0,0.0754570892624381,1.0,0.25,0.05,0.85,6,787,False,10.0,-1.0
318,3.0,0.08247246454456747,0.7353118617706238,0.25,0.05,0.85,6,787,False,10.0,-0.7353118617706238
319,4.0,0.08392151902037043,-0.1372897881163907,0.25,0.05,0.85,6,787,False,10.0,0.1372897881163907
320,5.0,0.08451210526745698,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
321,6.0,0.010444086829762167,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
322,7.0,0.07254234438552398,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
323,0.0,0.0796351237401214,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
324,1.0,-0.004451641781717641,-1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
325,2.0,0.07820847093841671,-1.0,0.25,0.05,0.85,6,787,False,10.0,1.0
326,3.0,0.0748679198372143,-0.8142133075532532,0.25,0.05,0.85,6,787,False,10.0,0.8142133075532532
327,4.0,0.08135583061246536,-0.24141386545375387,0.25,0.05,0.85,6,787,False,10.0,0.24141386545375387
328,5.0,0.0833694176062624,0.8129164317038073,0.25,0.05,0.85,6,787,True,10.0,0.8129164317038073
329,6.0,0.08055366464259008,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
330,7.0,0.08135739028134331,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
331,8.0,0.027659747372096144,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
332,9.0,-0.15749015028688343,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
333,10.0,0.04554207259305434,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
334,11.0,0.07746916737048999,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
335,12.0,0.08250600983543421,1.0,0.25,0.05,0.85,6,787,True,10.0,1.0
